site_code,platform_code,deployment_code,instrument_nominal_depth,TIME,LATITUDE,LONGITUDE,DEPTH,DEPTH_quality_control,TEMP,TEMP_quality_control,CNDC,CNDC_quality_control,PSAL,PSAL_quality_control,PRES_REL,PRES_REL_quality_control
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T02:15:01Z,-31.9896,115.3854,26.114,1,22.3292,1,5.1154,1,35.6589,1,26.299,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T02:30:01Z,-31.9896,115.3854,26.147,1,22.2736,1,5.1102,1,35.6643,1,26.332,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T02:45:01Z,-31.9896,115.3854,26.088,1,22.2484,1,5.1081,1,35.6684,1,26.273,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T03:00:01Z,-31.9896,115.3854,26.26,1,22.3784,1,5.1211,1,35.6636,1,26.446,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T03:15:01Z,-31.9896,115.3854,26.225,1,22.3852,1,5.1204,1,35.6524,1,26.411,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T03:30:01Z,-31.9896,115.3854,26.108,1,22.4115,1,5.1231,1,35.6516,1,26.293,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T03:45:01Z,-31.9896,115.3854,26.27,1,22.4394,1,5.127,1,35.6593,1,26.456,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T04:00:01Z,-31.9896,115.3854,26.21,1,22.2173,1,5.105,1,35.6694,1,26.396,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T04:15:01Z,-31.9896,115.3854,26.116,1,22.2338,1,5.1066,1,35.6685,1,26.301,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T04:30:01Z,-31.9896,115.3854,26.307,1,22.2375,1,5.1087,1,35.6816,1,26.494,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T04:45:01Z,-31.9896,115.3854,26.274,1,22.2417,1,5.1109,1,35.6958,1,26.46,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T05:00:01Z,-31.9896,115.3854,26.331,1,22.3198,1,5.1202,1,35.7046,1,26.518,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T05:15:01Z,-31.9896,115.3854,26.498,1,22.2528,1,5.1137,1,35.7084,1,26.685,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T05:30:01Z,-31.9896,115.3854,26.356,1,22.1962,1,5.1069,1,35.7019,1,26.543,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T05:45:01Z,-31.9896,115.3854,26.121,1,22.1741,1,5.104,1,35.6972,1,26.306,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T06:00:01Z,-31.9896,115.3854,26.099,1,22.2304,1,5.1091,1,35.6908,1,26.284,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T06:15:01Z,-31.9896,115.3854,26.081,1,22.3051,1,5.1139,1,35.6673,1,26.265,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T06:30:01Z,-31.9896,115.3854,25.727,1,22.2926,1,5.115,1,35.6861,1,25.909,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T06:45:01Z,-31.9896,115.3854,26.296,1,22.4389,1,5.1255,1,35.648,1,26.483,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T07:00:01Z,-31.9896,115.3854,26.148,1,22.4252,1,5.124,1,35.6481,1,26.333,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T07:15:01Z,-31.9896,115.3854,26.06,1,22.5695,1,5.138,1,35.6392,1,26.244,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T07:30:01Z,-31.9896,115.3854,26.278,1,22.7033,1,5.151,1,35.631,1,26.464,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T07:45:01Z,-31.9896,115.3854,26.286,1,22.6455,1,5.146,1,35.6394,1,26.472,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T08:00:01Z,-31.9896,115.3854,25.959,1,22.6748,1,5.1484,1,35.634,1,26.142,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T08:15:01Z,-31.9896,115.3854,26.098,1,22.6051,1,5.141,1,35.6337,1,26.283,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T08:30:01Z,-31.9896,115.3854,25.871,1,22.6465,1,5.1447,1,35.6286,1,26.054,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T08:45:01Z,-31.9896,115.3854,26.114,1,22.6711,1,5.1479,1,35.6331,1,26.299,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T09:00:01Z,-31.9896,115.3854,26.388,1,22.4751,1,5.1291,1,35.6467,1,26.575,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T09:15:01Z,-31.9896,115.3854,26.194,1,22.4394,1,5.1256,1,35.6485,1,26.379,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T09:30:01Z,-31.9896,115.3854,26.123,1,22.2988,1,5.1101,1,35.6427,1,26.308,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T09:45:01Z,-31.9896,115.3854,25.88,1,22.4189,1,5.1226,1,35.6422,1,26.063,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T10:00:01Z,-31.9896,115.3854,25.883,1,22.2967,1,5.1105,1,35.647,1,26.066,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T10:15:01Z,-31.9896,115.3854,26.241,1,22.4932,1,5.1311,1,35.6473,1,26.427,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T10:30:01Z,-31.9896,115.3854,26.157,1,22.4976,1,5.1309,1,35.6425,1,26.342,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T10:45:01Z,-31.9896,115.3854,26.247,1,22.3618,1,5.1171,1,35.6454,1,26.433,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T11:00:01Z,-31.9896,115.3854,26.086,1,22.357,1,5.1157,1,35.6385,1,26.271,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T11:15:01Z,-31.9896,115.3854,26.096,1,22.2908,1,5.1087,1,35.6383,1,26.281,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T11:30:01Z,-31.9896,115.3854,26.12,1,22.2076,1,5.1003,1,35.6405,1,26.305,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T11:45:01Z,-31.9896,115.3854,26.118,1,22.2491,1,5.1049,1,35.6422,1,26.303,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T12:00:01Z,-31.9896,115.3854,25.989,1,22.269,1,5.107,1,35.6423,1,26.173,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T12:15:01Z,-31.9896,115.3854,26.147,1,22.2742,1,5.1065,1,35.6341,1,26.332,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T12:30:01Z,-31.9896,115.3854,25.896,1,22.2496,1,5.1038,1,35.6335,1,26.08,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T12:45:01Z,-31.9896,115.3854,25.926,1,22.2993,1,5.1093,1,35.6355,1,26.11,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T13:00:01Z,-31.9896,115.3854,26.052,1,22.2819,1,5.1079,1,35.6387,1,26.236,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T13:15:01Z,-31.9896,115.3854,26.037,1,22.3215,1,5.1114,1,35.6337,1,26.222,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T13:30:01Z,-31.9896,115.3854,26.028,1,22.3077,1,5.1101,1,35.6351,1,26.212,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T13:45:01Z,-31.9896,115.3854,25.793,1,22.3435,1,5.1135,1,35.6328,1,25.976,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T14:00:01Z,-31.9896,115.3854,26.015,1,22.4235,1,5.1219,1,35.633,1,26.2,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T14:15:01Z,-31.9896,115.3854,26.218,1,22.3005,1,5.1088,1,35.631,1,26.404,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T14:30:01Z,-31.9896,115.3854,25.938,1,22.3387,1,5.1127,1,35.63,1,26.121,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T14:45:01Z,-31.9896,115.3854,25.877,1,22.3525,1,5.1146,1,35.6341,1,26.06,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T15:00:01Z,-31.9896,115.3854,25.722,1,22.3377,1,5.1127,1,35.6312,1,25.904,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T15:15:01Z,-31.9896,115.3854,25.603,1,22.4168,1,5.121,1,35.6311,1,25.784,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T15:30:01Z,-31.9896,115.3854,25.751,1,22.4231,1,5.1225,1,35.6382,1,25.933,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T15:45:01Z,-31.9896,115.3854,25.793,1,22.4193,1,5.1233,1,35.6468,1,25.976,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T16:00:01Z,-31.9896,115.3854,25.635,1,22.5219,1,5.1326,1,35.6358,1,25.816,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T16:15:01Z,-31.9896,115.3854,25.818,1,22.4417,1,5.1276,1,35.6625,1,26.001,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T16:30:01Z,-31.9896,115.3854,25.737,1,22.5079,1,5.1334,1,35.6534,1,25.92,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T16:45:01Z,-31.9896,115.3854,25.832,1,22.5049,1,5.1362,1,35.678,1,26.014,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T17:00:01Z,-31.9896,115.3854,25.752,1,22.5284,1,5.1408,1,35.6944,1,25.934,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T17:15:01Z,-31.9896,115.3854,25.74,1,22.4883,1,5.1396,1,35.7184,1,25.922,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T17:30:01Z,-31.9896,115.3854,25.896,1,22.482,1,5.1392,1,35.7202,1,26.079,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T17:45:01Z,-31.9896,115.3854,25.831,1,22.4704,1,5.1364,1,35.7078,1,26.013,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T18:00:01Z,-31.9896,115.3854,25.929,1,22.2942,1,5.1164,1,35.696,1,26.113,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T18:15:01Z,-31.9896,115.3854,25.763,1,22.5052,1,5.1379,1,35.6907,1,25.945,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T18:30:01Z,-31.9896,115.3854,25.725,1,22.5184,1,5.1378,1,35.6793,1,25.907,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T18:45:01Z,-31.9896,115.3854,25.682,1,22.5194,1,5.1372,1,35.6736,1,25.864,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T19:00:01Z,-31.9896,115.3854,25.734,1,22.7393,1,5.1586,1,35.6612,1,25.916,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T19:15:01Z,-31.9896,115.3854,25.775,1,22.6962,1,5.1547,1,35.6655,1,25.957,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T19:30:01Z,-31.9896,115.3854,25.799,1,22.7731,1,5.1614,1,35.655,1,25.981,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T19:45:01Z,-31.9896,115.3854,25.875,1,22.661,1,5.1506,1,35.6629,1,26.058,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T20:00:01Z,-31.9896,115.3854,25.877,1,22.5612,1,5.1405,1,35.6654,1,26.06,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T20:15:01Z,-31.9896,115.3854,25.66,1,22.705,1,5.1554,1,35.6645,1,25.841,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T20:30:01Z,-31.9896,115.3854,25.71,1,22.6984,1,5.1549,1,35.6657,1,25.892,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T20:45:01Z,-31.9896,115.3854,25.806,1,22.7409,1,5.1585,1,35.6586,1,25.989,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T21:00:01Z,-31.9896,115.3854,25.914,1,22.7235,1,5.157,1,35.6616,1,26.098,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T21:15:01Z,-31.9896,115.3854,26.054,1,22.6898,1,5.1542,1,35.6667,1,26.239,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T21:30:01Z,-31.9896,115.3854,25.803,1,22.6544,1,5.1508,1,35.6696,1,25.986,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T21:45:01Z,-31.9896,115.3854,25.866,1,22.6831,1,5.1582,1,35.7039,1,26.049,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T22:00:01Z,-31.9896,115.3854,25.775,1,22.6967,1,5.1559,1,35.6748,1,25.958,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T22:15:01Z,-31.9896,115.3854,25.917,1,22.6917,1,5.1554,1,35.6751,1,26.1,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T22:30:01Z,-31.9896,115.3854,26.011,1,22.6901,1,5.1573,1,35.6907,1,26.195,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T22:45:01Z,-31.9896,115.3854,25.914,1,22.6843,1,5.1583,1,35.7036,1,26.098,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T23:00:01Z,-31.9896,115.3854,26.01,1,22.705,1,5.1623,1,35.7174,1,26.194,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T23:15:01Z,-31.9896,115.3854,25.791,1,22.6968,1,5.1614,1,35.7171,1,25.974,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T23:30:01Z,-31.9896,115.3854,25.959,1,22.7075,1,5.1619,1,35.7124,1,26.142,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-08T23:45:01Z,-31.9896,115.3854,25.981,1,22.7151,1,5.1615,1,35.7029,1,26.165,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T00:00:01Z,-31.9896,115.3854,25.975,1,22.6688,1,5.157,1,35.7061,1,26.159,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T00:15:01Z,-31.9896,115.3854,26,1,22.6939,1,5.1596,1,35.7054,1,26.184,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T00:30:01Z,-31.9896,115.3854,26.091,1,22.6996,1,5.1601,1,35.7049,1,26.276,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T00:45:01Z,-31.9896,115.3854,26.003,1,22.7157,1,5.162,1,35.7068,1,26.187,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T01:00:01Z,-31.9896,115.3854,26.239,1,22.6725,1,5.1579,1,35.7098,1,26.425,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T01:15:01Z,-31.9896,115.3854,26.039,1,22.6773,1,5.1593,1,35.7172,1,26.223,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T01:30:01Z,-31.9896,115.3854,26.167,1,22.7003,1,5.1626,1,35.7236,1,26.352,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T01:45:01Z,-31.9896,115.3854,25.922,1,22.7011,1,5.1628,1,35.7252,1,26.106,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T02:00:01Z,-31.9896,115.3854,26.178,1,22.6888,1,5.1615,1,35.7248,1,26.363,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T02:15:01Z,-31.9896,115.3854,26.075,1,22.6705,1,5.161,1,35.736,1,26.26,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T02:30:01Z,-31.9896,115.3854,26.152,1,22.7268,1,5.1687,1,35.7496,1,26.337,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T02:45:01Z,-31.9896,115.3854,26.193,1,22.723,1,5.1677,1,35.7446,1,26.378,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T03:00:01Z,-31.9896,115.3854,26.061,1,22.7185,1,5.1677,1,35.7488,1,26.245,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T03:15:01Z,-31.9896,115.3854,26.094,1,22.7158,1,5.1663,1,35.7399,1,26.279,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T03:30:01Z,-31.9896,115.3854,25.923,1,22.6972,1,5.1645,1,35.7409,1,26.107,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T03:45:01Z,-31.9896,115.3854,26.157,1,22.7036,1,5.1628,1,35.7229,1,26.342,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T04:00:01Z,-31.9896,115.3854,26.065,1,22.7179,1,5.1641,1,35.7211,1,26.249,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T04:15:01Z,-31.9896,115.3854,26.076,1,22.6956,1,5.1612,1,35.7171,1,26.26,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T04:30:01Z,-31.9896,115.3854,26.067,1,22.7232,1,5.1621,1,35.7009,1,26.252,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T04:45:01Z,-31.9896,115.3854,26.116,1,22.7175,1,5.1599,1,35.6887,1,26.301,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T05:00:01Z,-31.9896,115.3854,26.124,1,22.7106,1,5.1579,1,35.6785,1,26.309,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T05:15:01Z,-31.9896,115.3854,26.029,1,22.7085,1,5.1571,1,35.6742,1,26.213,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T05:30:01Z,-31.9896,115.3854,26.172,1,22.712,1,5.1582,1,35.6798,1,26.358,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T05:45:01Z,-31.9896,115.3854,26.074,1,22.7322,1,5.1603,1,35.6801,1,26.259,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T06:00:01Z,-31.9896,115.3854,26.164,1,22.7286,1,5.1615,1,35.692,1,26.349,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T06:15:01Z,-31.9896,115.3854,26.132,1,22.726,1,5.1629,1,35.7052,1,26.317,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T06:30:01Z,-31.9896,115.3854,26.27,1,22.7362,1,5.1663,1,35.723,1,26.456,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T06:45:01Z,-31.9896,115.3854,25.924,1,22.7394,1,5.1668,1,35.7244,1,26.108,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T07:00:01Z,-31.9896,115.3854,26.152,1,22.7341,1,5.1665,1,35.7264,1,26.337,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T07:15:01Z,-31.9896,115.3854,26.147,1,22.7249,1,5.166,1,35.7299,1,26.332,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T07:30:01Z,-31.9896,115.3854,26.049,1,22.7267,1,5.1677,1,35.7418,1,26.234,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T07:45:01Z,-31.9896,115.3854,26.246,1,22.72,1,5.1675,1,35.7455,1,26.432,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T08:00:01Z,-31.9896,115.3854,26.109,1,22.7042,1,5.1666,1,35.7519,1,26.294,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T08:15:01Z,-31.9896,115.3854,26.136,1,22.7009,1,5.165,1,35.742,1,26.321,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T08:30:01Z,-31.9896,115.3854,26.056,1,22.6977,1,5.1642,1,35.7383,1,26.24,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T08:45:01Z,-31.9896,115.3854,26.383,1,22.7016,1,5.1647,1,35.7386,1,26.57,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T09:00:01Z,-31.9896,115.3854,26.007,1,22.6975,1,5.1666,1,35.7576,1,26.191,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T09:15:01Z,-31.9896,115.3854,26.064,1,22.6744,1,5.1646,1,35.7607,1,26.248,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T09:30:01Z,-31.9896,115.3854,25.884,1,22.6696,1,5.1636,1,35.7567,1,26.067,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T09:45:01Z,-31.9896,115.3854,26.362,1,22.688,1,5.1651,1,35.7537,1,26.549,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T10:00:01Z,-31.9896,115.3854,25.936,1,22.7298,1,5.1685,1,35.7456,1,26.119,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T10:15:01Z,-31.9896,115.3854,26.128,1,22.7172,1,5.1668,1,35.7423,1,26.313,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T10:30:01Z,-31.9896,115.3854,25.713,1,22.7015,1,5.1658,1,35.7476,1,25.895,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T10:45:01Z,-31.9896,115.3854,26.229,1,22.733,1,5.1716,1,35.7675,1,26.415,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T11:00:01Z,-31.9896,115.3854,25.423,1,22.7128,1,5.1705,1,35.7756,1,25.603,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T11:15:01Z,-31.9896,115.3854,25.897,1,22.7284,1,5.1721,1,35.7748,1,26.081,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T11:30:01Z,-31.9896,115.3854,25.937,1,22.7354,1,5.1761,1,35.8001,1,26.121,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T11:45:01Z,-31.9896,115.3854,26.167,1,22.7105,1,5.1782,1,35.8368,1,26.352,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T12:00:01Z,-31.9896,115.3854,26.04,1,22.7289,1,5.1781,1,35.8209,1,26.224,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T12:15:01Z,-31.9896,115.3854,26.281,1,22.6892,1,5.1775,1,35.849,1,26.467,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T12:30:01Z,-31.9896,115.3854,25.718,1,22.7452,1,5.1791,1,35.8155,1,25.9,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T12:45:01Z,-31.9896,115.3854,25.892,1,22.7534,1,5.1776,1,35.797,1,26.075,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T13:00:01Z,-31.9896,115.3854,25.957,1,22.7413,1,5.174,1,35.7789,1,26.141,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T13:15:01Z,-31.9896,115.3854,26.24,1,22.7589,1,5.1756,1,35.7772,1,26.426,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T13:30:01Z,-31.9896,115.3854,26.136,1,22.7549,1,5.1738,1,35.7662,1,26.321,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T13:45:01Z,-31.9896,115.3854,25.171,1,22.7692,1,5.1748,1,35.7626,1,25.349,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T14:00:01Z,-31.9896,115.3854,26.062,1,22.8348,1,5.1814,1,35.7599,1,26.246,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T14:15:01Z,-31.9896,115.3854,25.994,1,22.8024,1,5.1799,1,35.7746,1,26.178,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T14:30:01Z,-31.9896,115.3854,25.646,1,22.7985,1,5.1801,1,35.7797,1,25.827,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T14:45:01Z,-31.9896,115.3854,25.716,1,22.765,1,5.1792,1,35.8004,1,25.898,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T15:00:01Z,-31.9896,115.3854,25.603,1,22.7687,1,5.1839,1,35.8341,1,25.784,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T15:15:01Z,-31.9896,115.3854,25.875,1,22.7209,1,5.1801,1,35.8436,1,26.059,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T15:30:01Z,-31.9896,115.3854,25.888,1,22.7693,1,5.1865,1,35.8534,1,26.072,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T15:45:01Z,-31.9896,115.3854,26.09,1,22.7438,1,5.1837,1,35.8524,1,26.275,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T16:00:01Z,-31.9896,115.3854,25.948,1,22.7203,1,5.1786,1,35.8318,1,26.131,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T16:15:01Z,-31.9896,115.3854,25.635,1,22.7259,1,5.1785,1,35.827,1,25.817,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T16:30:01Z,-31.9896,115.3854,26.089,1,22.7276,1,5.1775,1,35.8178,1,26.273,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T16:45:01Z,-31.9896,115.3854,25.238,1,22.7479,1,5.1787,1,35.8105,1,25.417,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T17:00:01Z,-31.9896,115.3854,25.852,1,22.8386,1,5.1869,1,35.7999,1,26.035,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T17:15:01Z,-31.9896,115.3854,25.966,1,22.7864,1,5.1815,1,35.8003,1,26.15,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T17:30:01Z,-31.9896,115.3854,25.747,1,22.7942,1,5.182,1,35.7982,1,25.929,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T17:45:01Z,-31.9896,115.3854,25.931,1,22.7752,1,5.1787,1,35.7883,1,26.115,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T18:00:01Z,-31.9896,115.3854,25.599,1,22.7806,1,5.1776,1,35.7748,1,25.78,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T18:15:01Z,-31.9896,115.3854,25.633,1,22.8366,1,5.1828,1,35.7696,1,25.814,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T18:30:01Z,-31.9896,115.3854,25.787,1,22.8409,1,5.1818,1,35.7582,1,25.97,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T18:45:01Z,-31.9896,115.3854,25.6,1,22.8464,1,5.1808,1,35.7464,1,25.781,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T19:00:01Z,-31.9896,115.3854,25.773,1,22.8368,1,5.1819,1,35.7625,1,25.955,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T19:15:01Z,-31.9896,115.3854,25.622,1,22.8652,1,5.1828,1,35.7466,1,25.803,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T19:30:01Z,-31.9896,115.3854,26.147,1,22.8654,1,5.1859,1,35.7698,1,26.332,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T19:45:01Z,-31.9896,115.3854,26.131,1,22.8684,1,5.184,1,35.7524,1,26.316,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T20:00:01Z,-31.9896,115.3854,25.382,1,22.8768,1,5.1849,1,35.7535,1,25.562,1
NRSROT,NRSROT,NRSROT-1804,24,2018-04-09T20:15:01Z,-31.9896,115.3854,26.017,1,22.8719,1,5.1837,1,35.7475,1,26.201,1
